KEY_CODE,HYOSYO,CITYNAME,NAME,HTKSYORI,HTKSAKI,GASSAN,人口総数,男,女,世帯総数
34103238007,4,広島市南区,宇品東七丁目,0,,,933,468,465,453
341032390,3,広島市南区,宇品海岸,0,,,3932,1841,2091,1919
34103239001,4,広島市南区,宇品海岸一丁目,0,,,1767,817,950,800
34103239002,4,広島市南区,宇品海岸二丁目,0,,,1441,702,739,832
34103239003,4,広島市南区,宇品海岸三丁目,0,,,724,322,402,287
341032400,3,広島市南区,出島,0,,,1167,577,590,525
34103240001,4,広島市南区,出島一丁目,0,,,1012,485,527,427
34103240002,4,広島市南区,出島二丁目,0,,,155,92,63,98
34103240003,4,広島市南区,出島三丁目,0,,,-,-,-,-
34103240004,4,広島市南区,出島四丁目,0,,,-,-,-,-
341032410,3,広島市南区,霞,0,,,1482,671,811,957
34103241001,4,広島市南区,霞一丁目,0,,,1002,427,575,665
34103241002,4,広島市南区,霞二丁目,0,,,480,244,236,292
341032420,3,広島市南区,出汐,0,,,3062,1511,1551,1759
34103242001,4,広島市南区,出汐一丁目,0,,,1274,606,668,760
34103242002,4,広島市南区,出汐二丁目,0,,,1049,533,516,500
34103242003,4,広島市南区,出汐三丁目,0,,,516,259,257,324
34103242004,4,広島市南区,出汐四丁目,0,,,223,113,110,175
341032430,3,広島市南区,旭,0,,,3172,1519,1653,1568
34103243001,4,広島市南区,旭一丁目,0,,,1229,586,643,640
34103243002,4,広島市南区,旭二丁目,0,,,1204,583,621,586
34103243003,4,広島市南区,旭三丁目,0,,,739,350,389,342
341032440,2,広島市南区,西旭町,0,,,1556,753,803,753
341032450,3,広島市南区,翠,0,,,7057,3331,3726,3330
34103245001,4,広島市南区,翠一丁目,0,,,1126,523,603,506
34103245002,4,広島市南区,翠二丁目,0,,,1763,856,907,855
34103245003,4,広島市南区,翠三丁目,0,,,973,466,507,464
34103245004,4,広島市南区,翠四丁目,0,,,1289,611,678,532
34103245005,4,広島市南区,翠五丁目,0,,,1906,875,1031,973
341032460,2,広島市南区,西翠町,0,,,130,61,69,90
341032470,3,広島市南区,段原南,0,,,2855,1375,1480,1600
34103247001,4,広島市南区,段原南一丁目,0,,,1794,868,926,998
34103247002,4,広島市南区,段原南二丁目,0,,,1061,507,554,602
341032480,3,広島市南区,段原,0,,,5052,2440,2612,2835
34103248001,4,広島市南区,段原一丁目,0,,,686,298,388,416
34103248002,4,広島市南区,段原二丁目,0,,,1555,751,804,824
34103248003,4,広島市南区,段原三丁目,0,,,1953,980,973,1172
34103248004,4,広島市南区,段原四丁目,0,,,858,411,447,423
341032490,3,広島市南区,段原日出,0,,,1429,684,745,609
34103249001,4,広島市南区,段原日出一丁目,0,,,879,435,444,383
34103249002,4,広島市南区,段原日出二丁目,0,,,550,249,301,226
341032500,3,広島市南区,段原山崎,0,,,1995,928,1067,917
34103250001,4,広島市南区,段原山崎一丁目,0,,,576,261,315,226
34103250002,4,広島市南区,段原山崎二丁目,0,,,1025,489,536,429
34103250003,4,広島市南区,段原山崎三丁目,0,,,394,178,216,262
341032600,3,広島市南区,仁保南,0,,,1516,746,770,611
34103260001,4,広島市南区,仁保南一丁目,0,,,731,365,366,295
34103260002,4,広島市南区,仁保南二丁目,0,,,785,381,404,316
341034980,2,広島市南区,,0,,,-,-,-,-
34104,1,広島市西区,,0,,,190232,91127,99105,93866
341043030,3,広島市西区,中広町,0,,,5272,2462,2810,3160
34104303001,4,広島市西区,中広町一丁目,0,,,1550,720,830,964
34104303002,4,広島市西区,中広町二丁目,0,,,1851,838,1013,1116
34104303003,4,広島市西区,中広町三丁目,0,,,1871,904,967,1080
341043090,2,広島市西区,天満町,0,,,2276,1069,1207,1425
341043100,2,広島市西区,上天満町,0,,,1571,756,815,905
341043240,2,広島市西区,観音町,0,,,2128,990,1138,1301
341043250,3,広島市西区,観音本町,0,,,2328,1111,1217,1313
34104325001,4,広島市西区,観音本町一丁目,0,,,1392,660,732,769
34104325002,4,広島市西区,観音本町二丁目,0,,,936,451,485,544
341043260,3,広島市西区,観音新町,0,,,4150,2121,2029,1958
34104326001,4,広島市西区,観音新町一丁目,0,,,2777,1375,1402,1211
34104326002,4,広島市西区,観音新町二丁目,0,,,350,192,158,206
34104326003,4,広島市西区,観音新町三丁目,0,,,968,528,440,520
34104326004,4,広島市西区,観音新町四丁目,0,,,55,26,29,21
341043270,2,広島市西区,東観音町,0,,,2123,1003,1120,1235
341043280,2,広島市西区,西観音町,0,,,1526,738,788,963
341043290,2,広島市西区,南観音町,0,,,2139,1106,1033,1297
341043320,2,広島市西区,都町,0,,,1089,489,600,624
341043330,3,広島市西区,福島町,0,,,2314,1095,1219,1266
34104333001,4,広島市西区,福島町一丁目,0,,,912,455,457,529
34104333002,4,広島市西区,福島町二丁目,0,,,1402,640,762,737
341043340,3,広島市西区,小河内町,0,,,2535,1314,1221,1535
34104334001,4,広島市西区,小河内町一丁目,0,,,827,405,422,428
34104334002,4,広島市西区,小河内町二丁目,0,,,1708,909,799,1107
341043380,2,広島市西区,草津本町,0,,,630,299,331,308
341043410,2,広島市西区,草津浜町,0,,,1067,538,529,562
341043430,2,広島市西区,古江新町,0,,,1725,802,923,790
341043460,3,広島市西区,三篠町,0,,,5658,2651,3007,3727
34104346001,4,広島市西区,三篠町一丁目,0,,,1840,876,964,1284
34104346002,4,広島市西区,三篠町二丁目,0,,,1791,868,923,1146
34104346003,4,広島市西区,三篠町三丁目,0,,,2027,907,1120,1297
341043480,2,広島市西区,三篠北町,0,,,1456,713,743,912
341043490,3,広島市西区,横川町,0,,,4115,1939,2176,2745
34104349001,4,広島市西区,横川町一丁目,0,,,1268,608,660,797
34104349002,4,広島市西区,横川町二丁目,0,,,1576,723,853,1072
34104349003,4,広島市西区,横川町三丁目,0,,,1271,608,663,876
341043500,2,広島市西区,横川新町,0,,,1851,835,1016,1123
341043510,3,広島市西区,楠木町,0,,,5969,2869,3100,3905
34104351001,4,広島市西区,楠木町一丁目,0,,,2482,1178,1304,1827
34104351002,4,広島市西区,楠木町二丁目,0,,,928,455,473,573
34104351003,4,広島市西区,楠木町三丁目,0,,,1344,658,686,742
34104351004,4,広島市西区,楠木町四丁目,0,,,1215,578,637,763
341043520,2,広島市西区,三滝町,0,,,1623,822,801,948
341043540,2,広島市西区,新庄町,0,,,1274,659,615,666
341043550,2,広島市西区,打越町,0,,,1562,727,835,855
341043560,2,広島市西区,山手町,0,,,796,418,378,389
341043570,2,広島市西区,井口町,0,,,-,-,-,-
341043880,3,広島市西区,庚午北,0,,,6982,3377,3605,3575
34104388001,4,広島市西区,庚午北一丁目,0,,,2038,1019,1019,1166
34104388002,4,広島市西区,庚午北二丁目,0,,,1861,866,995,993
34104388003,4,広島市西区,庚午北三丁目,0,,,1053,499,554,491
34104388004,4,広島市西区,庚午北四丁目,0,,,2030,993,1037,925
341043890,3,広島市西区,庚午中,0,,,8295,3987,4308,3875
34104389001,4,広島市西区,庚午中一丁目,0,,,2626,1264,1362,1217
34104389002,4,広島市西区,庚午中二丁目,0,,,2083,1022,1061,980
34104389003,4,広島市西区,庚午中三丁目,0,,,1294,602,692,599
34104389004,4,広島市西区,庚午中四丁目,0,,,2292,1099,1193,1079
341043900,3,広島市西区,庚午南,0,,,4936,2369,2567,2277
34104390001,4,広島市西区,庚午南一丁目,0,,,2640,1193,1447,1152
34104390002,4,広島市西区,庚午南二丁目,0,,,2296,1176,1120,1125
341043910,3,広島市西区,高須,0,,,4580,2200,2380,2157
34104391001,4,広島市西区,高須一丁目,0,,,1510,727,783,763
34104391002,4,広島市西区,高須二丁目,0,,,945,453,492,424
34104391003,4,広島市西区,高須三丁目,0,,,1254,580,674,541
34104391004,4,広島市西区,高須四丁目,0,,,871,440,431,429
341043920,2,広島市西区,古江東町,0,,,2493,1207,1286,1064
341043930,2,広島市西区,古江西町,0,,,3567,1669,1898,1507
341043940,3,広島市西区,古江上,0,,,2180,1039,1141,913
34104394001,4,広島市西区,古江上一丁目,0,,,1129,540,589,460
34104394002,4,広島市西区,古江上二丁目,0,,,1051,499,552,453
341043950,3,広島市西区,田方,0,,,4531,2083,2448,1807
34104395001,4,広島市西区,田方一丁目,0,,,1996,943,1053,818
34104395002,4,広島市西区,田方二丁目,0,,,1441,611,830,516
34104395003,4,広島市西区,田方三丁目,0,,,1094,529,565,473
341043960,2,広島市西区,山田町,0,,,288,134,154,119
341043970,3,広島市西区,大芝,0,,,3935,1939,1996,2188
34104397001,4,広島市西区,大芝一丁目,0,,,1383,667,716,788
34104397002,4,広島市西区,大芝二丁目,0,,,1399,683,716,655
34104397003,4,広島市西区,大芝三丁目,0,,,1153,589,564,745
341043980,3,広島市西区,大宮,0,,,2658,1288,1370,1457
34104398001,4,広島市西区,大宮一丁目,0,,,1449,683,766,808
34104398002,4,広島市西区,大宮二丁目,0,,,846,428,418,406
34104398003,4,広島市西区,大宮三丁目,0,,,363,177,186,243
341043990,2,広島市西区,大芝公園,0,,,-,-,-,-
341044050,3,広島市西区,南観音,0,,,12504,6148,6356,6069
34104405001,4,広島市西区,南観音一丁目,0,,,2322,1174,1148,1161
34104405002,4,広島市西区,南観音二丁目,0,,,2274,1098,1176,1237
34104405003,4,広島市西区,南観音三丁目,0,,,1209,599,610,643
34104405004,4,広島市西区,南観音四丁目,0,,,1237,629,608,604
34104405005,4,広島市西区,南観音五丁目,0,,,1091,509,582,427
34104405006,4,広島市西区,南観音六丁目,0,,,1332,638,694,550
34104405007,4,広島市西区,南観音七丁目,0,,,1437,722,715,693
34104405008,4,広島市西区,南観音八丁目,0,,,1602,779,823,754
341044140,3,広島市西区,草津東,0,,,2869,1386,1483,1462
34104414001,4,広島市西区,草津東一丁目,0,,,1235,640,595,640
34104414002,4,広島市西区,草津東二丁目,0,,,1272,573,699,625
34104414003,4,広島市西区,草津東三丁目,0,,,362,173,189,197
341044150,3,広島市西区,草津南,0,,,2355,1120,1235,1159
34104415001,4,広島市西区,草津南一丁目,0,,,675,328,347,323
34104415002,4,広島市西区,草津南二丁目,0,,,697,325,372,374
34104415003,4,広島市西区,草津南三丁目,0,,,234,117,117,138
34104415004,4,広島市西区,草津南四丁目,0,,,749,350,399,324
341044160,3,広島市西区,井口,0,,,11948,5765,6183,4905
34104416001,4,広島市西区,井口一丁目,0,,,1919,943,976,797
34104416002,4,広島市西区,井口二丁目,0,,,2401,1171,1230,941
34104416003,4,広島市西区,井口三丁目,0,,,2382,1093,1289,1040
34104416004,4,広島市西区,井口四丁目,0,,,2539,1229,1310,1062
34104416005,4,広島市西区,井口五丁目,0,,,2707,1329,1378,1065
341044170,3,広島市西区,井口鈴が台,0,,,3172,1500,1672,1311
34104417001,4,広島市西区,井口鈴が台一丁目,0,,,1456,699,757,594
34104417002,4,広島市西区,井口鈴が台二丁目,0,,,568,278,290,226
34104417003,4,広島市西区,井口鈴が台三丁目,0,,,1148,523,625,491
341044180,2,広島市西区,竜王町,0,,,1387,707,680,605
341044190,3,広島市西区,三滝本町,0,,,3121,1437,1684,1282
34104419001,4,広島市西区,三滝本町一丁目,0,,,1594,736,858,682
34104419002,4,広島市西区,三滝本町二丁目,0,,,1527,701,826,600
341044200,2,広島市西区,三滝山,0,,,2,1,1,1
341044210,3,広島市西区,己斐本町,0,,,4579,2096,2483,2682
34104421001,4,広島市西区,己斐本町一丁目,0,,,993,439,554,643
34104421002,4,広島市西区,己斐本町二丁目,0,,,1626,752,874,1051
34104421003,4,広島市西区,己斐本町三丁目,0,,,1960,905,1055,988
341044220,3,広島市西区,己斐中,0,,,3795,1841,1954,1890
34104422001,4,広島市西区,己斐中一丁目,0,,,1028,517,511,602
34104422002,4,広島市西区,己斐中二丁目,0,,,719,341,378,350
34104422003,4,広島市西区,己斐中三丁目,0,,,2048,983,1065,938
341044230,2,広島市西区,己斐西町,0,,,2030,1035,995,1025
341044240,3,広島市西区,己斐東,0,,,1385,636,749,631
34104424001,4,広島市西区,己斐東一丁目,0,,,464,217,247,223
34104424002,4,広島市西区,己斐東二丁目,0,,,921,419,502,408
341044250,3,広島市西区,己斐上,0,,,10068,4763,5305,4119
34104425001,4,広島市西区,己斐上一丁目,0,,,748,356,392,347
34104425002,4,広島市西区,己斐上二丁目,0,,,3305,1611,1694,1357
34104425003,4,広島市西区,己斐上三丁目,0,,,2557,1210,1347,1115
34104425004,4,広島市西区,己斐上四丁目,0,,,1115,543,572,456
34104425005,4,広島市西区,己斐上五丁目,0,,,2039,935,1104,810
34104425006,4,広島市西区,己斐上六丁目,0,,,304,108,196,34
341044260,2,広島市西区,草津梅が台,0,,,827,401,426,332
341044270,2,広島市西区,鈴が峰町,0,,,4566,2052,2514,2055
341044280,3,広島市西区,井口明神,0,,,2740,1308,1432,1060
34104428001,4,広島市西区,井口明神一丁目,0,,,1272,597,675,447
34104428002,4,広島市西区,井口明神二丁目,0,,,644,315,329,248
34104428003,4,広島市西区,井口明神三丁目,0,,,824,396,428,365
341044290,3,広島市西区,草津新町,0,,,3963,1972,1991,1753
34104429001,4,広島市西区,草津新町一丁目,0,,,2193,1119,1074,955
34104429002,4,広島市西区,草津新町二丁目,0,,,1770,853,917,798
341044300,3,広島市西区,商工センター,0,,,2,1,1,1
34104430001,4,広島市西区,商工センター一丁目,0,,,-,-,-,-
34104430002,4,広島市西区,商工センター二丁目,0,,,-,-,-,-
34104430003,4,広島市西区,商工センター三丁目,0,,,-,-,-,-
34104430004,4,広島市西区,商工センター四丁目,0,,,-,-,-,-
34104430005,4,広島市西区,商工センター五丁目,0,,,-,-,-,-
34104430006,4,広島市西区,商工センター六丁目,0,,,-,-,-,-
34104430007,4,広島市西区,商工センター七丁目,0,,,-,-,-,-
34104430008,4,広島市西区,商工センター八丁目,0,,,2,1,1,1
341044310,3,広島市西区,草津港,0,,,1,1,-,1
34104431001,4,広島市西区,草津港一丁目,0,,,-,-,-,-
34104431002,4,広島市西区,草津港二丁目,0,,,-,-,-,-
34104431003,4,広島市西区,草津港三丁目,0,,,1,1,-,1
341044320,3,広島市西区,扇,0,,,7,4,3,3
34104432001,4,広島市西区,扇一丁目,0,,,-,-,-,-
34104432002,4,広島市西区,扇二丁目,0,,,7,4,3,3
341044330,3,広島市西区,己斐大迫,0,,,3680,1721,1959,1539
34104433001,4,広島市西区,己斐大迫一丁目,0,,,947,442,505,394
34104433002,4,広島市西区,己斐大迫二丁目,0,,,1057,496,561,432
34104433003,4,広島市西区,己斐大迫三丁目,0,,,1676,783,893,713
341044340,3,広島市西区,山田新町,0,,,1842,836,1006,706
34104434001,4,広島市西区,山田新町一丁目,0,,,846,405,441,334
34104434002,4,広島市西区,山田新町二丁目,0,,,996,431,565,372
341044350,3,広島市西区,井口台,0,,,6810,3214,3596,2760
34104435001,4,広島市西区,井口台一丁目,0,,,1669,808,861,694
34104435002,4,広島市西区,井口台二丁目,0,,,2082,972,1110,831
34104435003,4,広島市西区,井口台三丁目,0,,,2807,1310,1497,1133
34104435004,4,広島市西区,井口台四丁目,0,,,252,124,128,102
341044360,3,広島市西区,高須台,0,,,4239,2009,2230,1445
34104436001,4,広島市西区,高須台一丁目,0,,,673,317,356,225
34104436002,4,広島市西区,高須台二丁目,0,,,549,274,275,203
34104436003,4,広島市西区,高須台三丁目,0,,,1072,498,574,368
34104436004,4,広島市西区,高須台四丁目,0,,,690,319,371,221
34104436005,4,広島市西区,高須台五丁目,0,,,654,310,344,222
34104436006,4,広島市西区,高須台六丁目,0,,,601,291,310,206
341044370,3,広島市西区,古田台,0,,,718,355,363,219
34104437001,4,広島市西区,古田台一丁目,0,,,252,119,133,80
34104437002,4,広島市西区,古田台二丁目,0,,,466,236,230,139
341044990,2,広島市西区,,0,,,-,-,-,-
34105,1,広島市安佐南区,,0,,,247020,120308,126712,106284
341051690,3,広島市安佐南区,山本新町,0,,,7445,3652,3793,2022
34105169001,4,広島市安佐南区,山本新町一丁目,0,,,408,189,219,113
34105169002,4,広島市安佐南区,山本新町二丁目,0,,,1133,544,589,311
34105169003,4,広島市安佐南区,山本新町三丁目,0,,,2484,1232,1252,667
34105169004,4,広島市安佐南区,山本新町四丁目,0,,,715,346,369,193
34105169005,4,広島市安佐南区,山本新町五丁目,0,,,2705,1341,1364,738
341057310,3,広島市安佐南区,伴南,0,,,6212,3057,3155,1840
34105731001,4,広島市安佐南区,伴南一丁目,0,,,1571,778,793,515
34105731002,4,広島市安佐南区,伴南二丁目,0,,,3,3,-,3
34105731003,4,広島市安佐南区,伴南三丁目,0,,,-,-,-,-
34105731004,4,広島市安佐南区,伴南四丁目,0,,,1689,822,867,515
34105731005,4,広島市安佐南区,伴南五丁目,0,,,2949,1454,1495,807
341057321,2,広島市安佐南区,伴北,0,,,2779,1379,1400,776
341057322,3,広島市安佐南区,伴北,0,,,342,172,170,136
34105732204,4,広島市安佐南区,伴北四丁目,0,,,9,5,4,3
34105732205,4,広島市安佐南区,伴北五丁目,0,,,276,141,135,109
34105732206,4,広島市安佐南区,伴北六丁目,0,,,57,26,31,24
341057331,3,広島市安佐南区,伴西,0,,,546,268,278,211
34105733101,4,広島市安佐南区,伴西一丁目,0,,,-,-,-,-
34105733102,4,広島市安佐南区,伴西二丁目,0,,,-,-,-,-
34105733103,4,広島市安佐南区,伴西三丁目,0,,,-,-,-,-
34105733104,4,広島市安佐南区,伴西四丁目,0,,,546,268,278,211
341057332,3,広島市安佐南区,伴西,0,,,348,150,198,120
34105733203,4,広島市安佐南区,伴西三丁目,0,,,1,1,-,1
34105733204,4,広島市安佐南区,伴西四丁目,0,,,84,39,45,29
34105733205,4,広島市安佐南区,伴西五丁目,0,,,125,46,79,37
